epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,5120.71,1.16797,0.74083,0.92683,0.6215,0.52515,0.52807,0.32401,1.24195,0.87637,0.96183,0.000327583,0.000327583,0.000327583
43,5241.57,1.16818,0.74083,0.92597,0.6244,0.51719,0.52615,0.32317,1.24263,0.87764,0.9631,0.000318158,0.000318158,0.000318158
44,5362.63,1.16309,0.73451,0.92409,0.64023,0.51602,0.53072,0.32549,1.23863,0.87292,0.96115,0.000308734,0.000308734,0.000308734
45,5483.48,1.15498,0.7244,0.92089,0.63208,0.51661,0.52763,0.32372,1.24495,0.8794,0.96327,0.000299309,0.000299309,0.000299309
46,5604.29,1.15272,0.72237,0.92257,0.62933,0.51705,0.52752,0.32285,1.24069,0.88,0.96255,0.000289884,0.000289884,0.000289884
47,5725.57,1.15589,0.72284,0.92131,0.64419,0.51592,0.52922,0.32339,1.24878,0.87923,0.96354,0.000280459,0.000280459,0.000280459
48,5846.98,1.15462,0.71665,0.92094,0.62492,0.52456,0.52719,0.32273,1.2444,0.87806,0.96153,0.000271034,0.000271034,0.000271034
49,5967.89,1.15428,0.71315,0.92253,0.6336,0.51764,0.52922,0.32524,1.23696,0.87683,0.9605,0.00026161,0.00026161,0.00026161
50,6089.39,1.14448,0.70636,0.91889,0.6294,0.51057,0.52445,0.32217,1.24271,0.87891,0.96313,0.000252185,0.000252185,0.000252185
51,6210.51,1.14007,0.70007,0.91786,0.62848,0.51955,0.52655,0.32251,1.24847,0.8811,0.9646,0.00024276,0.00024276,0.00024276
52,6331.6,1.13776,0.69896,0.91643,0.6308,0.51485,0.52601,0.32243,1.24149,0.88089,0.96236,0.000233335,0.000233335,0.000233335
53,6452.19,1.13863,0.69682,0.9154,0.63005,0.52114,0.52808,0.32311,1.24632,0.87972,0.96233,0.00022391,0.00022391,0.00022391
54,6572.98,1.13436,0.69125,0.91438,0.63263,0.51572,0.52766,0.32357,1.24691,0.87918,0.96272,0.000214486,0.000214486,0.000214486
55,6693.28,1.13661,0.69025,0.91494,0.64372,0.5098,0.52655,0.32244,1.24622,0.88155,0.96193,0.000205061,0.000205061,0.000205061
56,6813.84,1.12898,0.6851,0.91378,0.63102,0.52217,0.52762,0.32385,1.2442,0.87875,0.96116,0.000195636,0.000195636,0.000195636
57,6934.89,1.12997,0.68248,0.91255,0.63777,0.51728,0.52657,0.32325,1.24742,0.88019,0.96155,0.000186211,0.000186211,0.000186211
58,7056.08,1.12384,0.67811,0.91269,0.62371,0.52095,0.52606,0.32191,1.2472,0.88357,0.96329,0.000176786,0.000176786,0.000176786
59,7177.62,1.12955,0.68027,0.91197,0.62853,0.51861,0.52661,0.32258,1.24628,0.88309,0.96328,0.000167362,0.000167362,0.000167362
60,7298.82,1.11528,0.67082,0.91052,0.6264,0.52329,0.52646,0.32288,1.24794,0.88304,0.96272,0.000157937,0.000157937,0.000157937
61,7419.09,1.11661,0.66913,0.91049,0.6271,0.52078,0.52658,0.32268,1.2471,0.88425,0.96297,0.000148512,0.000148512,0.000148512
62,7540.25,1.11582,0.66913,0.90975,0.62975,0.51478,0.52494,0.32148,1.24832,0.88629,0.96319,0.000139087,0.000139087,0.000139087
63,7661.2,1.1144,0.66346,0.9099,0.62676,0.51957,0.5243,0.32214,1.2461,0.88272,0.96271,0.000129662,0.000129662,0.000129662
64,7781.9,1.11177,0.66132,0.90914,0.64225,0.51144,0.52419,0.32175,1.24451,0.88506,0.9625,0.000120238,0.000120238,0.000120238
65,7902.12,1.10651,0.65578,0.90717,0.6308,0.51972,0.52476,0.32139,1.24799,0.88393,0.96372,0.000110813,0.000110813,0.000110813
66,8023.13,1.10168,0.64692,0.91463,0.62648,0.51449,0.52065,0.31863,1.25421,0.88907,0.96536,0.000101388,0.000101388,0.000101388
67,8136.64,1.0872,0.63369,0.90934,0.62882,0.51294,0.51899,0.31826,1.25379,0.89163,0.96547,9.19632e-05,9.19632e-05,9.19632e-05
68,8249.92,1.08843,0.62975,0.90876,0.62481,0.51555,0.51808,0.31805,1.25411,0.89086,0.96476,8.25384e-05,8.25384e-05,8.25384e-05
69,8363.46,1.08149,0.62302,0.90906,0.63318,0.51501,0.52016,0.31873,1.25597,0.89348,0.96517,7.31136e-05,7.31136e-05,7.31136e-05
70,8476.85,1.08035,0.62058,0.90874,0.62831,0.5176,0.51873,0.31815,1.25319,0.89378,0.96499,6.36888e-05,6.36888e-05,6.36888e-05
71,8590.75,1.07794,0.61825,0.90752,0.62641,0.52029,0.51829,0.31782,1.25443,0.89501,0.96557,5.4264e-05,5.4264e-05,5.4264e-05
72,8704.68,1.07048,0.61034,0.906,0.62732,0.51391,0.51774,0.317,1.25497,0.8966,0.96576,4.48392e-05,4.48392e-05,4.48392e-05
73,8817.95,1.07026,0.60974,0.90482,0.62987,0.5152,0.51883,0.31745,1.25419,0.89409,0.96531,3.54144e-05,3.54144e-05,3.54144e-05
74,8931.54,1.06921,0.60708,0.90522,0.63095,0.51523,0.51708,0.31662,1.25377,0.89531,0.96533,2.59896e-05,2.59896e-05,2.59896e-05
75,9044.81,1.06585,0.6051,0.90425,0.63182,0.51282,0.51623,0.31605,1.25505,0.89631,0.96554,1.65648e-05,1.65648e-05,1.65648e-05
